Fecha,CUT,Region,Comuna,Confirmados Acumulados,Nuevos Confirmados
17-04-2020,16102,NB,Bulnes,52,2
18-04-2020,16102,NB,Bulnes,52,0
19-04-2020,16102,NB,Bulnes,55,3
20-04-2020,16102,NB,Bulnes,57,2
21-04-2020,16102,NB,Bulnes,58,1
22-04-2020,16102,NB,Bulnes,59,1
23-04-2020,16102,NB,Bulnes,59,0
24-04-2020,16102,NB,Bulnes,60,1
25-04-2020,16102,NB,Bulnes,60,0
26-04-2020,16102,NB,Bulnes,60,0
27-04-2020,16102,NB,Bulnes,61,1
28-04-2020,16102,NB,Bulnes,61,0
29-04-2020,16102,NB,Bulnes,63,2
30-04-2020,16102,NB,Bulnes,67,4
01-05-2020,16102,NB,Bulnes,67,0
02-05-2020,16102,NB,Bulnes,70,3
03-05-2020,16102,NB,Bulnes,73,3
04-05-2020,16102,NB,Bulnes,73,0
05-05-2020,16102,NB,Bulnes,75,2
06-05-2020,16102,NB,Bulnes,75,0
07-05-2020,16102,NB,Bulnes,76,1
08-05-2020,16102,NB,Bulnes,77,1
09-05-2020,16102,NB,Bulnes,77,0
10-05-2020,16102,NB,Bulnes,81,4
11-05-2020,16102,NB,Bulnes,81,0
12-05-2020,16102,NB,Bulnes,92,11
13-05-2020,16102,NB,Bulnes,92,0
14-05-2020,16102,NB,Bulnes,97,5
15-05-2020,16102,NB,Bulnes,108,11
16-05-2020,16102,NB,Bulnes,114,6
18-05-2020,16102,NB,Bulnes,132,18
19-05-2020,16102,NB,Bulnes,132,0
20-05-2020,16102,NB,Bulnes,137,5
21-05-2020,16102,NB,Bulnes,139,2
22-05-2020,16102,NB,Bulnes,139,0
23-05-2020,16102,NB,Bulnes,150,11
24-05-2020,16102,NB,Bulnes,154,4
25-05-2020,16102,NB,Bulnes,162,8
26-05-2020,16102,NB,Bulnes,162,0
27-05-2020,16102,NB,Bulnes,162,0
28-05-2020,16102,NB,Bulnes,168,6
29-05-2020,16102,NB,Bulnes,172,4
30-05-2020,16102,NB,Bulnes,172,0
31-05-2020,16102,NB,Bulnes,179,7
01-06-2020,16102,NB,Bulnes,180,1
02-06-2020,16102,NB,Bulnes,180,0
03-06-2020,16102,NB,Bulnes,182,2
04-06-2020,16102,NB,Bulnes,185,3
05-06-2020,16102,NB,Bulnes,188,3
06-06-2020,16102,NB,Bulnes,189,1
07-06-2020,16102,NB,Bulnes,189,0
08-06-2020,16102,NB,Bulnes,195,6
09-06-2020,16102,NB,Bulnes,195,0
10-06-2020,16102,NB,Bulnes,197,2
11-06-2020,16102,NB,Bulnes,199,2
12-06-2020,16102,NB,Bulnes,200,1
13-06-2020,16102,NB,Bulnes,203,3
14-06-2020,16102,NB,Bulnes,204,1
15-06-2020,16102,NB,Bulnes,204,0
16-06-2020,16102,NB,Bulnes,205,1
17-06-2020,16102,NB,Bulnes,205,0
18-06-2020,16102,NB,Bulnes,205,0
19-06-2020,16102,NB,Bulnes,212,7
20-06-2020,16102,NB,Bulnes,213,1
21-06-2020,16102,NB,Bulnes,216,3
22-06-2020,16102,NB,Bulnes,216,0
23-06-2020,16102,NB,Bulnes,217,1
24-06-2020,16102,NB,Bulnes,218,1
25-06-2020,16102,NB,Bulnes,218,0
26-06-2020,16102,NB,Bulnes,219,1
27-06-2020,16102,NB,Bulnes,220,1
28-06-2020,16102,NB,Bulnes,222,2
29-06-2020,16102,NB,Bulnes,224,2
30-06-2020,16102,NB,Bulnes,224,0
01-07-2020,16102,NB,Bulnes,226,2
20-03-2020,16301,NB,San Carlos,2,2
21-03-2020,16301,NB,San Carlos,3,1
22-03-2020,16301,NB,San Carlos,3,0
23-03-2020,16301,NB,San Carlos,4,1
24-03-2020,16301,NB,San Carlos,7,3
25-03-2020,16301,NB,San Carlos,8,1
26-03-2020,16301,NB,San Carlos,7,-1
27-03-2020,16301,NB,San Carlos,7,0
28-03-2020,16301,NB,San Carlos,8,1
29-03-2020,16301,NB,San Carlos,9,1
30-03-2020,16301,NB,San Carlos,9,0
31-03-2020,16301,NB,San Carlos,10,1
01-04-2020,16301,NB,San Carlos,10,0
02-04-2020,16301,NB,San Carlos,13,3
03-04-2020,16301,NB,San Carlos,13,0
04-04-2020,16301,NB,San Carlos,13,0
05-04-2020,16301,NB,San Carlos,13,0
06-04-2020,16301,NB,San Carlos,19,6
07-04-2020,16301,NB,San Carlos,26,7
08-04-2020,16301,NB,San Carlos,28,2
09-04-2020,16301,NB,San Carlos,20,-8
10-04-2020,16301,NB,San Carlos,28,8
11-04-2020,16301,NB,San Carlos,28,0
12-04-2020,16301,NB,San Carlos,29,1
13-04-2020,16301,NB,San Carlos,29,0
14-04-2020,16301,NB,San Carlos,29,0
15-04-2020,16301,NB,San Carlos,29,0
16-04-2020,16301,NB,San Carlos,29,0
17-04-2020,16301,NB,San Carlos,29,0
18-04-2020,16301,NB,San Carlos,29,0
19-04-2020,16301,NB,San Carlos,29,0
20-04-2020,16301,NB,San Carlos,29,0
21-04-2020,16301,NB,San Carlos,29,0
22-04-2020,16301,NB,San Carlos,29,0
23-04-2020,16301,NB,San Carlos,29,0
24-04-2020,16301,NB,San Carlos,29,0
25-04-2020,16301,NB,San Carlos,33,4
26-04-2020,16301,NB,San Carlos,33,0
27-04-2020,16301,NB,San Carlos,34,1
28-04-2020,16301,NB,San Carlos,34,0
29-04-2020,16301,NB,San Carlos,35,1
30-04-2020,16301,NB,San Carlos,35,0
01-05-2020,16301,NB,San Carlos,35,0
02-05-2020,16301,NB,San Carlos,35,0
03-05-2020,16301,NB,San Carlos,36,1
04-05-2020,16301,NB,San Carlos,36,0
05-05-2020,16301,NB,San Carlos,36,0
06-05-2020,16301,NB,San Carlos,37,1
07-05-2020,16301,NB,San Carlos,37,0
08-05-2020,16301,NB,San Carlos,37,0
09-05-2020,16301,NB,San Carlos,38,1
10-05-2020,16301,NB,San Carlos,39,1
11-05-2020,16301,NB,San Carlos,41,2
12-05-2020,16301,NB,San Carlos,41,0
13-05-2020,16301,NB,San Carlos,44,3
14-05-2020,16301,NB,San Carlos,44,0
15-05-2020,16301,NB,San Carlos,45,1
16-05-2020,16301,NB,San Carlos,45,0
18-05-2020,16301,NB,San Carlos,47,2
19-05-2020,16301,NB,San Carlos,47,0
20-05-2020,16301,NB,San Carlos,49,2
21-05-2020,16301,NB,San Carlos,50,1
22-05-2020,16301,NB,San Carlos,50,0
23-05-2020,16301,NB,San Carlos,54,4
24-05-2020,16301,NB,San Carlos,55,1
25-05-2020,16301,NB,San Carlos,56,1
26-05-2020,16301,NB,San Carlos,56,0
27-05-2020,16301,NB,San Carlos,56,0
28-05-2020,16301,NB,San Carlos,60,4
29-05-2020,16301,NB,San Carlos,63,3
30-05-2020,16301,NB,San Carlos,63,0
31-05-2020,16301,NB,San Carlos,66,3
01-06-2020,16301,NB,San Carlos,68,2
02-06-2020,16301,NB,San Carlos,68,0
03-06-2020,16301,NB,San Carlos,75,7
04-06-2020,16301,NB,San Carlos,83,8
05-06-2020,16301,NB,San Carlos,87,4
06-06-2020,16301,NB,San Carlos,92,5
07-06-2020,16301,NB,San Carlos,95,3
08-06-2020,16301,NB,San Carlos,107,12
09-06-2020,16301,NB,San Carlos,112,5
10-06-2020,16301,NB,San Carlos,116,4
11-06-2020,16301,NB,San Carlos,123,7
12-06-2020,16301,NB,San Carlos,136,13
13-06-2020,16301,NB,San Carlos,142,6
14-06-2020,16301,NB,San Carlos,145,3
15-06-2020,16301,NB,San Carlos,149,4
16-06-2020,16301,NB,San Carlos,153,4
17-06-2020,16301,NB,San Carlos,157,4
18-06-2020,16301,NB,San Carlos,160,3
19-06-2020,16301,NB,San Carlos,168,8
20-06-2020,16301,NB,San Carlos,176,8
21-06-2020,16301,NB,San Carlos,178,2
22-06-2020,16301,NB,San Carlos,179,1
23-06-2020,16301,NB,San Carlos,181,2
24-06-2020,16301,NB,San Carlos,188,7
25-06-2020,16301,NB,San Carlos,189,1
26-06-2020,16301,NB,San Carlos,195,6
27-06-2020,16301,NB,San Carlos,197,2
28-06-2020,16301,NB,San Carlos,200,3
29-06-2020,16301,NB,San Carlos,201,1
30-06-2020,16301,NB,San Carlos,201,0
01-07-2020,16301,NB,San Carlos,203,2
21-03-2020,16103,NB,Chillán Viejo,3,3
22-03-2020,16103,NB,Chillán Viejo,5,2
23-03-2020,16103,NB,Chillán Viejo,5,0
24-03-2020,16103,NB,Chillán Viejo,8,3
25-03-2020,16103,NB,Chillán Viejo,8,0
26-03-2020,16103,NB,Chillán Viejo,8,0
27-03-2020,16103,NB,Chillán Viejo,9,1
28-03-2020,16103,NB,Chillán Viejo,14,5
29-03-2020,16103,NB,Chillán Viejo,14,0
30-03-2020,16103,NB,Chillán Viejo,17,3
31-03-2020,16103,NB,Chillán Viejo,20,3
01-04-2020,16103,NB,Chillán Viejo,20,0
02-04-2020,16103,NB,Chillán Viejo,23,3
03-04-2020,16103,NB,Chillán Viejo,26,3
04-04-2020,16103,NB,Chillán Viejo,27,1
05-04-2020,16103,NB,Chillán Viejo,28,1
06-04-2020,16103,NB,Chillán Viejo,30,2
07-04-2020,16103,NB,Chillán Viejo,34,4
08-04-2020,16103,NB,Chillán Viejo,34,0
09-04-2020,16103,NB,Chillán Viejo,36,2
10-04-2020,16103,NB,Chillán Viejo,40,4
11-04-2020,16103,NB,Chillán Viejo,43,3
12-04-2020,16103,NB,Chillán Viejo,43,0
13-04-2020,16103,NB,Chillán Viejo,43,0
14-04-2020,16103,NB,Chillán Viejo,43,0
15-04-2020,16103,NB,Chillán Viejo,44,1
16-04-2020,16103,NB,Chillán Viejo,45,1
17-04-2020,16103,NB,Chillán Viejo,46,1
18-04-2020,16103,NB,Chillán Viejo,48,2
19-04-2020,16103,NB,Chillán Viejo,49,1
20-04-2020,16103,NB,Chillán Viejo,49,0
21-04-2020,16103,NB,Chillán Viejo,51,2
22-04-2020,16103,NB,Chillán Viejo,53,2
23-04-2020,16103,NB,Chillán Viejo,53,0
24-04-2020,16103,NB,Chillán Viejo,53,0
25-04-2020,16103,NB,Chillán Viejo,53,0
26-04-2020,16103,NB,Chillán Viejo,55,2
27-04-2020,16103,NB,Chillán Viejo,55,0
28-04-2020,16103,NB,Chillán Viejo,55,0
29-04-2020,16103,NB,Chillán Viejo,55,0
30-04-2020,16103,NB,Chillán Viejo,55,0
01-05-2020,16103,NB,Chillán Viejo,55,0
02-05-2020,16103,NB,Chillán Viejo,55,0
03-05-2020,16103,NB,Chillán Viejo,55,0
04-05-2020,16103,NB,Chillán Viejo,55,0
05-05-2020,16103,NB,Chillán Viejo,55,0
06-05-2020,16103,NB,Chillán Viejo,55,0
07-05-2020,16103,NB,Chillán Viejo,55,0
08-05-2020,16103,NB,Chillán Viejo,55,0
09-05-2020,16103,NB,Chillán Viejo,55,0
10-05-2020,16103,NB,Chillán Viejo,56,1
11-05-2020,16103,NB,Chillán Viejo,56,0
12-05-2020,16103,NB,Chillán Viejo,56,0
13-05-2020,16103,NB,Chillán Viejo,58,2
14-05-2020,16103,NB,Chillán Viejo,59,1
15-05-2020,16103,NB,Chillán Viejo,62,3
16-05-2020,16103,NB,Chillán Viejo,63,1
18-05-2020,16103,NB,Chillán Viejo,67,4
19-05-2020,16103,NB,Chillán Viejo,67,0
20-05-2020,16103,NB,Chillán Viejo,70,3
21-05-2020,16103,NB,Chillán Viejo,70,0
22-05-2020,16103,NB,Chillán Viejo,72,2
23-05-2020,16103,NB,Chillán Viejo,83,11
24-05-2020,16103,NB,Chillán Viejo,88,5
25-05-2020,16103,NB,Chillán Viejo,91,3
26-05-2020,16103,NB,Chillán Viejo,92,1
27-05-2020,16103,NB,Chillán Viejo,95,3
28-05-2020,16103,NB,Chillán Viejo,96,1
29-05-2020,16103,NB,Chillán Viejo,98,2
30-05-2020,16103,NB,Chillán Viejo,100,2
31-05-2020,16103,NB,Chillán Viejo,101,1
01-06-2020,16103,NB,Chillán Viejo,104,3
02-06-2020,16103,NB,Chillán Viejo,104,0
03-06-2020,16103,NB,Chillán Viejo,106,2
04-06-2020,16103,NB,Chillán Viejo,111,5
05-06-2020,16103,NB,Chillán Viejo,116,5
06-06-2020,16103,NB,Chillán Viejo,119,3
07-06-2020,16103,NB,Chillán Viejo,120,1
08-06-2020,16103,NB,Chillán Viejo,128,8
09-06-2020,16103,NB,Chillán Viejo,131,3
10-06-2020,16103,NB,Chillán Viejo,134,3
11-06-2020,16103,NB,Chillán Viejo,139,5
12-06-2020,16103,NB,Chillán Viejo,142,3
13-06-2020,16103,NB,Chillán Viejo,143,1
14-06-2020,16103,NB,Chillán Viejo,145,2
15-06-2020,16103,NB,Chillán Viejo,147,2
16-06-2020,16103,NB,Chillán Viejo,150,3
17-06-2020,16103,NB,Chillán Viejo,153,3
18-06-2020,16103,NB,Chillán Viejo,154,1
19-06-2020,16103,NB,Chillán Viejo,168,14
20-06-2020,16103,NB,Chillán Viejo,171,3
21-06-2020,16103,NB,Chillán Viejo,172,1
22-06-2020,16103,NB,Chillán Viejo,175,3
23-06-2020,16103,NB,Chillán Viejo,176,1
24-06-2020,16103,NB,Chillán Viejo,180,4
25-06-2020,16103,NB,Chillán Viejo,182,2
26-06-2020,16103,NB,Chillán Viejo,184,2
27-06-2020,16103,NB,Chillán Viejo,186,2
28-06-2020,16103,NB,Chillán Viejo,192,6
29-06-2020,16103,NB,Chillán Viejo,193,1
30-06-2020,16103,NB,Chillán Viejo,194,1
01-07-2020,16103,NB,Chillán Viejo,195,1
24-03-2020,16107,NB,Quillón,2,2
25-03-2020,16107,NB,Quillón,2,0
26-03-2020,16107,NB,Quillón,3,1
27-03-2020,16107,NB,Quillón,8,5
28-03-2020,16107,NB,Quillón,6,-2
29-03-2020,16107,NB,Quillón,6,0
30-03-2020,16107,NB,Quillón,7,1
31-03-2020,16107,NB,Quillón,9,2
01-04-2020,16107,NB,Quillón,9,0
02-04-2020,16107,NB,Quillón,10,1
03-04-2020,16107,NB,Quillón,15,5
04-04-2020,16107,NB,Quillón,16,1
05-04-2020,16107,NB,Quillón,17,1
06-04-2020,16107,NB,Quillón,17,0
07-04-2020,16107,NB,Quillón,18,1
08-04-2020,16107,NB,Quillón,22,4
09-04-2020,16107,NB,Quillón,22,0
10-04-2020,16107,NB,Quillón,22,0
11-04-2020,16107,NB,Quillón,22,0
12-04-2020,16107,NB,Quillón,22,0
13-04-2020,16107,NB,Quillón,22,0
14-04-2020,16107,NB,Quillón,22,0
15-04-2020,16107,NB,Quillón,23,1
16-04-2020,16107,NB,Quillón,23,0
17-04-2020,16107,NB,Quillón,23,0
18-04-2020,16107,NB,Quillón,25,2
19-04-2020,16107,NB,Quillón,25,0
20-04-2020,16107,NB,Quillón,25,0
21-04-2020,16107,NB,Quillón,25,0
22-04-2020,16107,NB,Quillón,25,0
23-04-2020,16107,NB,Quillón,25,0
24-04-2020,16107,NB,Quillón,25,0
25-04-2020,16107,NB,Quillón,26,1
26-04-2020,16107,NB,Quillón,26,0
27-04-2020,16107,NB,Quillón,26,0
28-04-2020,16107,NB,Quillón,26,0
29-04-2020,16107,NB,Quillón,26,0
30-04-2020,16107,NB,Quillón,26,0
01-05-2020,16107,NB,Quillón,26,0
02-05-2020,16107,NB,Quillón,29,3
03-05-2020,16107,NB,Quillón,29,0
04-05-2020,16107,NB,Quillón,29,0
05-05-2020,16107,NB,Quillón,29,0
06-05-2020,16107,NB,Quillón,29,0
07-05-2020,16107,NB,Quillón,29,0
08-05-2020,16107,NB,Quillón,29,0
09-05-2020,16107,NB,Quillón,30,1
10-05-2020,16107,NB,Quillón,30,0
11-05-2020,16107,NB,Quillón,30,0
12-05-2020,16107,NB,Quillón,30,0
13-05-2020,16107,NB,Quillón,31,1
14-05-2020,16107,NB,Quillón,31,0
15-05-2020,16107,NB,Quillón,32,1
16-05-2020,16107,NB,Quillón,34,2
18-05-2020,16107,NB,Quillón,39,5
19-05-2020,16107,NB,Quillón,39,0
20-05-2020,16107,NB,Quillón,39,0
21-05-2020,16107,NB,Quillón,39,0
22-05-2020,16107,NB,Quillón,39,0
23-05-2020,16107,NB,Quillón,41,2
24-05-2020,16107,NB,Quillón,44,3
25-05-2020,16107,NB,Quillón,44,0
26-05-2020,16107,NB,Quillón,44,0
27-05-2020,16107,NB,Quillón,45,1
28-05-2020,16107,NB,Quillón,48,3
29-05-2020,16107,NB,Quillón,53,5
30-05-2020,16107,NB,Quillón,53,0
31-05-2020,16107,NB,Quillón,55,2
