ID_C_AUC,NOMBRE,COD_REGION,COD_COMUNA,COMUNA,X1,Y1,X2,Y2,X3,Y3,X4,Y4
7182,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8141593.00219534,-4414537.83643728,-8142837.96706271,-4414483.55632827,-8142783.85991555,-4413233.29916338,-8141539.03990093,-4413287.55525605
7183,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140348.01338676,-4414591.97102799,-8141593.00219534,-4414537.83643728,-8141539.03990093,-4413287.55525605,-8140294.19595612,-4413341.66589445
7184,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8139103.00070089,-4414645.96008936,-8140348.01338676,-4414591.97102799,-8140294.19595612,-4413341.66589445,-8139049.328145,-4413395.63106757
7185,Gran Concepción,8,8101,CONCEPCIÓN,-8135367.82001882,-4414807.0539877,-8136612.90395299,-4414753.50158017,-8136559.52117941,-4413503.12497399,-8135314.58215275,-4413556.6536854
7186,Gran Concepción,8,8101,CONCEPCIÓN,-8134122.7124631,-4414860.46082209,-8135367.82001882,-4414807.0539877,-8135314.58215275,-4413556.6536854,-8134069.61951541,-4413610.03688775
7187,Gran Concepción,8,8101,CONCEPCIÓN,-8132877.58134979,-4414913.72207246,-8134122.7124631,-4414860.46082209,-8134069.61951541,-4413610.03688775,-8132824.6333313,-4413663.27457015
7188,Gran Concepción,8,8101,CONCEPCIÓN,-8131632.42674285,-4414966.83772796,-8132877.58134979,-4414913.72207246,-8132824.6333313,-4413663.27457015,-8131579.62366437,-4413716.36672177
7189,Gran Concepción,8,8101,CONCEPCIÓN,-8130387.24870624,-4415019.80777777,-8131632.42674285,-4414966.83772796,-8131579.62366437,-4413716.36672177,-8130334.59057855,-4413769.31333177
7190,Gran Concepción,8,8101,CONCEPCIÓN,-8129142.04730394,-4415072.63221109,-8130387.24870624,-4415019.80777777,-8130334.59057855,-4413769.31333177,-8129089.53413778,-4413822.11438939
7191,Gran Concepción,8,8101,CONCEPCIÓN,-8127896.82259994,-4415125.31101715,-8129142.04730394,-4415072.63221109,-8129089.53413778,-4413822.11438939,-8127844.45440603,-4413874.76988387
7192,Gran Concepción,8,8101,CONCEPCIÓN,-8126651.57465823,-4415177.84418524,-8127896.82259994,-4415125.31101715,-8127844.45440603,-4413874.76988387,-8126599.35144726,-4413927.27980447
7193,Gran Concepción,8,8101,CONCEPCIÓN,-8125406.30354281,-4415230.23170464,-8126651.57465823,-4415177.84418524,-8126599.35144726,-4413927.27980447,-8125354.22532544,-4413979.64414051
7194,Gran Concepción,8,8101,CONCEPCIÓN,-8124161.00931769,-4415282.47356467,-8125406.30354281,-4415230.23170464,-8125354.22532544,-4413979.64414051,-8124109.07610455,-4414031.8628813
7195,Florida,8,8104,FLORIDA,-8089283.64857621,-4416686.06551896,-8090529.56385625,-4416637.90633685,-8090481.54966895,-4415386.69570116,-8089235.77967894,-4415434.83356256
7196,Florida,8,8104,FLORIDA,-8089283.64857621,-4416686.06551896,-8089235.77967894,-4415434.83356256,-8087989.9884484,-4415482.82553206,-8088037.71204585,-4416734.07874482
7197,Quiriquina,16,16108,SAN IGNACIO,-8026921.53699722,-4417655.51792078,-8025674.76572476,-4417696.20342516,-8025715.21250674,-4418948.4372811,-8026962.12953071,-4418907.73374552
7198,Recinto - Los Lleuques,16,16106,PINTO,-7975789.87733327,-4419203.52826871,-7974542.42273403,-4419238.20679451,-7974576.88691244,-4420491.12419198,-7975824.4875785,-4420456.43029066
7199,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8142892.09821498,-4415733.95773467,-8144137.18398287,-4415679.50802701,-8144082.90792497,-4414429.13071202,-8142837.96706271,-4414483.55632827
7200,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8141646.98843095,-4415788.26187102,-8142892.09821498,-4415733.95773467,-8142837.96706271,-4414483.55632827,-8141593.00219534,-4414537.83643728
7201,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140401.85469469,-4415842.42042502,-8141646.98843095,-4415788.26187102,-8141593.00219534,-4414537.83643728,-8140348.01338676,-4414591.97102799
7202,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8139156.69707015,-4415896.43338563,-8140401.85469469,-4415842.42042502,-8140348.01338676,-4414591.97102799,-8139103.00070089,-4414645.96008936
7203,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8137911.51562129,-4415950.30074184,-8139156.69707015,-4415896.43338563,-8139103.00070089,-4414645.96008936,-8137857.96420166,-4414699.80361041
7204,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8136666.31041206,-4416004.02248267,-8137911.51562129,-4415950.30074184,-8137857.96420166,-4414699.80361041,-8136612.90395299,-4414753.50158017
7205,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8135421.08150643,-4416057.59859718,-8136666.31041206,-4416004.02248267,-8136612.90395299,-4414753.50158017,-8135367.82001882,-4414807.0539877
7206,Gran Concepción,8,8101,CONCEPCIÓN,-8134175.82896839,-4416111.02907446,-8135421.08150643,-4416057.59859718,-8135367.82001882,-4414807.0539877,-8134122.7124631,-4414860.46082209
7207,Gran Concepción,8,8101,CONCEPCIÓN,-8132930.55286191,-4416164.31390362,-8134175.82896839,-4416111.02907446,-8134122.7124631,-4414860.46082209,-8132877.58134979,-4414913.72207246
7208,Gran Concepción,8,8101,CONCEPCIÓN,-8131685.25325098,-4416217.4530738,-8132930.55286191,-4416164.31390362,-8132877.58134979,-4414913.72207246,-8131632.42674285,-4414966.83772796
7209,Gran Concepción,8,8101,CONCEPCIÓN,-8130439.93019961,-4416270.44657415,-8131685.25325098,-4416217.4530738,-8131632.42674285,-4414966.83772796,-8130387.24870624,-4415019.80777777
7210,Gran Concepción,8,8101,CONCEPCIÓN,-8129194.5837718,-4416323.2943939,-8130439.93019961,-4416270.44657415,-8130387.24870624,-4415019.80777777,-8129142.04730394,-4415072.63221109
7211,Gran Concepción,8,8101,CONCEPCIÓN,-8127949.21403155,-4416375.99652227,-8129194.5837718,-4416323.2943939,-8129142.04730394,-4415072.63221109,-8127896.82259994,-4415125.31101715
7212,Gran Concepción,8,8101,CONCEPCIÓN,-8126703.8210429,-4416428.55294851,-8127949.21403155,-4416375.99652227,-8127896.82259994,-4415125.31101715,-8126651.57465823,-4415177.84418524
7213,Gran Concepción,8,8101,CONCEPCIÓN,-8125458.40486988,-4416480.96366191,-8126703.8210429,-4416428.55294851,-8126651.57465823,-4415177.84418524,-8125406.30354281,-4415230.23170464
7214,Gran Concepción,8,8101,CONCEPCIÓN,-8125458.40486988,-4416480.96366191,-8125406.30354281,-4415230.23170464,-8124161.00931769,-4415282.47356467,-8124212.96557651,-4416533.2286518
7215,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8142946.25338342,-4416984.50344634,-8144191.48412085,-4416930.02963623,-8144137.18398287,-4415679.50802701,-8142892.09821498,-4415733.95773467
7216,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8141700.99861877,-4417038.83162108,-8142946.25338342,-4416984.50344634,-8142892.09821498,-4415733.95773467,-8141646.98843095,-4415788.26187102
7217,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140455.71989088,-4417093.01414937,-8141700.99861877,-4417038.83162108,-8141646.98843095,-4415788.26187102,-8140401.85469469,-4415842.42042502
7218,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8139210.41726372,-4417147.05102017,-8140455.71989088,-4417093.01414937,-8140401.85469469,-4415842.42042502,-8139156.69707015,-4415896.43338563
7219,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8137965.09080127,-4417200.94222248,-8139210.41726372,-4417147.05102017,-8139156.69707015,-4415896.43338563,-8137911.51562129,-4415950.30074184
7220,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8136719.74056752,-4417254.6877453,-8137965.09080127,-4417200.94222248,-8137911.51562129,-4415950.30074184,-8136666.31041206,-4416004.02248267
7221,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8135474.36662647,-4417308.28757768,-8136719.74056752,-4417254.6877453,-8136666.31041206,-4416004.02248267,-8135421.08150643,-4416057.59859718
7222,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8134228.96904211,-4417361.7417087,-8135474.36662647,-4417308.28757768,-8135421.08150643,-4416057.59859718,-8134175.82896839,-4416111.02907446
7223,Gran Concepción,8,8101,CONCEPCIÓN,-8132983.54787847,-4417415.05012747,-8134228.96904211,-4417361.7417087,-8134175.82896839,-4416111.02907446,-8132930.55286191,-4416164.31390362
7224,Gran Concepción,8,8101,CONCEPCIÓN,-8131738.10319957,-4417468.21282311,-8132983.54787847,-4417415.05012747,-8132930.55286191,-4416164.31390362,-8131685.25325098,-4416217.4530738
7225,Gran Concepción,8,8101,CONCEPCIÓN,-8130492.63506942,-4417521.2297848,-8131738.10319957,-4417468.21282311,-8131685.25325098,-4416217.4530738,-8130439.93019961,-4416270.44657415
7226,Gran Concepción,8,8101,CONCEPCIÓN,-8130492.63506942,-4417521.2297848,-8130439.93019961,-4416270.44657415,-8129194.5837718,-4416323.2943939,-8129247.14355207,-4417574.10100172
7227,Gran Concepción,8,8101,CONCEPCIÓN,-8126756.09061195,-4417679.40615816,-8128001.62871157,-4417626.82646309,-8127949.21403155,-4416375.99652227,-8126703.8210429,-4416428.55294851
7228,Gran Concepción,8,8101,CONCEPCIÓN,-8126756.09061195,-4417679.40615816,-8126703.8210429,-4416428.55294851,-8125458.40486988,-4416480.96366191,-8125510.52931728,-4417731.84007622
7229,El Pino,8,8101,CONCEPCIÓN,-8116790.95617561,-4418094.79485182,-8118036.67804138,-4418043.38167059,-8117985.42454636,-4416792.36737651,-8116739.84787613,-4416843.75780254
7230,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8143000.43257906,-4418235.19352712,-8144245.80835,-4418180.69560348,-8144191.48412085,-4416930.02963623,-8142946.25338342,-4416984.50344634
7231,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8141755.03276984,-4418289.54575126,-8143000.43257906,-4418235.19352712,-8142946.25338342,-4416984.50344634,-8141700.99861877,-4417038.83162108
7232,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140509.60898635,-4418343.75226485,-8141755.03276984,-4418289.54575126,-8141700.99861877,-4417038.83162108,-8140455.71989088,-4417093.01414937
7233,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8139264.16129259,-4418397.81305683,-8140509.60898635,-4418343.75226485,-8140455.71989088,-4417093.01414937,-8139210.41726372,-4417147.05102017
7234,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8138018.68975256,-4418451.72811618,-8139264.16129259,-4418397.81305683,-8139210.41726372,-4417147.05102017,-8137965.09080127,-4417200.94222248
7235,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8136773.19443028,-4418505.49743191,-8138018.68975256,-4418451.72811618,-8137965.09080127,-4417200.94222248,-8136719.74056752,-4417254.6877453
7236,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8135527.67538979,-4418559.12099306,-8136773.19443028,-4418505.49743191,-8136719.74056752,-4417254.6877453,-8135474.36662647,-4417308.28757768
7237,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8134282.13269512,-4418612.59878869,-8135527.67538979,-4418559.12099306,-8135474.36662647,-4417308.28757768,-8134228.96904211,-4417361.7417087
7238,Gran Concepción,8,8101,CONCEPCIÓN,-8131790.97659938,-4418719.11703981,-8133036.5664103,-4418665.9308079,-8132983.54787847,-4417415.05012747,-8131738.10319957,-4417468.21282311
7239,Gran Concepción,8,8101,CONCEPCIÓN,-8130545.36332644,-4418772.1574736,-8131790.97659938,-4418719.11703981,-8131738.10319957,-4417468.21282311,-8130492.63506942,-4417521.2297848
7240,Chaimavida Soto,8,8101,CONCEPCIÓN,-8111858.39236955,-4419550.26091899,-8113104.34988111,-4419499.40873873,-8113053.65474087,-4418248.15918338,-8111807.8425306,-4418298.9888551
7241,San Miguel de Diguillín,16,16105,PEMUCO,-8052027.23096873,-4421819.3231832,-8053274.19289289,-4421775.48861403,-8053230.4833609,-4420523.23129667,-8051983.66720083,-4420567.04645137
7242,San Miguel de Diguillín,16,16105,PEMUCO,-8050780.24969711,-4421863.01132125,-8052027.23096873,-4421819.3231832,-8051983.66720083,-4420567.04645137,-8050736.83170222,-4420610.71523957
7243,Pueblo Seco,16,16108,SAN IGNACIO,-8025836.66068549,-4422706.01000512,-8027084.01535138,-4422665.25232612,-8027043.36869948,-4421412.60088375,-8025796.15997882,-4421453.34050664
7244,Pueblo Seco,16,16108,SAN IGNACIO,-8024589.28802811,-4422746.62107164,-8025836.66068549,-4422706.01000512,-8025796.15997882,-4421453.34050664,-8024548.93327497,-4421493.9335818
7245,Pueblo Seco,16,16108,SAN IGNACIO,-8023341.89744388,-4422787.08551736,-8024589.28802811,-4422746.62107164,-8024548.93327497,-4421493.9335818,-8023301.68865253,-4421534.38010091
7246,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8143054.63581297,-4419486.02804083,-8144300.1566814,-4419431.5059926,-8144245.80835,-4418180.69560348,-8143000.43257906,-4418235.19352712
7247,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8141809.09089519,-4419540.40432544,-8143054.63581297,-4419486.02804083,-8143000.43257906,-4418235.19352712,-8141755.03276984,-4418289.54575126
7248,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140563.52199209,-4419594.63483534,-8141809.09089519,-4419540.40432544,-8141755.03276984,-4418289.54575126,-8140509.60898635,-4418343.75226485
7249,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8136826.67201126,-4419756.4516064,-8138072.31248608,-4419702.65848684,-8138018.68975256,-4418451.72811618,-8136773.19443028,-4418505.49743191
7250,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8135581.0078073,-4419810.0989072,-8136826.67201126,-4419756.4516064,-8136773.19443028,-4418505.49743191,-8135527.67538979,-4418559.12099306
7251,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8134335.31993826,-4419863.60037831,-8135581.0078073,-4419810.0989072,-8135527.67538979,-4418559.12099306,-8134282.13269512,-4418612.59878869
7252,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8133089.60846821,-4419916.9560088,-8134335.31993826,-4419863.60037831,-8134282.13269512,-4418612.59878869,-8133036.5664103,-4418665.9308079
7253,Gran Concepción,8,8103,CHIGUAYANTE,-8131843.87346124,-4419970.16578781,-8133089.60846821,-4419916.9560088,-8133036.5664103,-4418665.9308079,-8131790.97659938,-4418719.11703981
7254,Gran Concepción,8,8103,CHIGUAYANTE,-8130598.11498142,-4420023.22970447,-8131843.87346124,-4419970.16578781,-8131790.97659938,-4418719.11703981,-8130545.36332644,-4418772.1574736
7255,Gran Concepción,8,8103,CHIGUAYANTE,-8129352.33309285,-4420076.14774796,-8130598.11498142,-4420023.22970447,-8130545.36332644,-4418772.1574736,-8129299.72665551,-4418825.05209843
7256,Chaimavida Soto,8,8101,CONCEPCIÓN,-8113104.34988111,-4419499.40873873,-8111858.39236955,-4419550.26091899,-8111908.96464461,-4420801.67768317,-8113155.06752162,-4420750.80298404
7257,San Miguel de Diguillín,16,16105,PEMUCO,-8052027.23096873,-4421819.3231832,-8050780.24969711,-4421863.01132125,-8050823.68697495,-4423115.45257415,-8052070.8140841,-4423071.74507736
7258,Pueblo Seco,16,16108,SAN IGNACIO,-8025877.17938366,-4423958.82484671,-8027124.68005941,-4423918.04910328,-8027084.01535138,-4422665.25232612,-8025836.66068549,-4422706.01000512
7259,Pueblo Seco,16,16108,SAN IGNACIO,-8024629.66070812,-4423999.45391288,-8025877.17938366,-4423958.82484671,-8025836.66068549,-4422706.01000512,-8024589.28802811,-4422746.62107164
7260,Pueblo Seco,16,16108,SAN IGNACIO,-8024629.66070812,-4423999.45391288,-8024589.28802811,-4422746.62107164,-8023341.89744388,-4422787.08551736,-8023382.12409744,-4424039.93629346
7261,El Carmén,16,16108,SAN IGNACIO,-8018391.79959694,-4424200.39879471,-8019639.40730136,-4424160.50323901,-8019599.61877649,-4422907.5990471,-8018352.15713131,-4422947.47692714
7262,El Carmén,16,16104,EL CARMEN,-8017144.17428079,-4424240.1476237,-8018391.79959694,-4424200.39879471,-8018352.15713131,-4422947.47692714,-8017104.67788255,-4422987.20814527
7263,El Carmén,16,16104,EL CARMEN,-8015896.53141764,-4424279.74971782,-8017144.17428079,-4424240.1476237,-8017104.67788255,-4422987.20814527,-8015857.18109487,-4423026.79269338
7264,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8141863.17300584,-4420791.40740748,-8143108.86309621,-4420737.00705136,-8143054.63581297,-4419486.02804083,-8141809.09089519,-4419540.40432544
7265,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140617.45891911,-4420845.66192472,-8141863.17300584,-4420791.40740748,-8141809.09089519,-4419540.40432544,-8140563.52199209,-4419594.63483534
7266,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8138125.9590128,-4420953.73339834,-8139371.72090007,-4420899.77059202,-8139317.92916771,-4419648.71955949,-8138072.31248608,-4419702.65848684
7267,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8136880.17332138,-4421007.55033267,-8138125.9590128,-4420953.73339834,-8138072.31248608,-4419702.65848684,-8136826.67201126,-4419756.4516064
7268,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8135634.36388988,-4421061.22138404,-8136880.17332138,-4421007.55033267,-8136826.67201126,-4419756.4516064,-8135581.0078073,-4419810.0989072
7269,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8134388.53078241,-4421114.74654149,-8135634.36388988,-4421061.22138404,-8135581.0078073,-4419810.0989072,-8134335.31993826,-4419863.60037831
7270,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8133142.67406305,-4421168.12579412,-8134388.53078241,-4421114.74654149,-8134335.31993826,-4419863.60037831,-8133089.60846821,-4419916.9560088
7271,Gran Concepción,8,8103,CHIGUAYANTE,-8130650.89004515,-4421274.44654136,-8131896.79379593,-4421221.35913103,-8131843.87346124,-4419970.16578781,-8130598.11498142,-4420023.22970447
7272,Gran Concepción,8,8103,CHIGUAYANTE,-8129404.96287483,-4421327.38801428,-8130650.89004515,-4421274.44654136,-8130598.11498142,-4420023.22970447,-8129352.33309285,-4420076.14774796
7273,El Carmén,16,16104,EL CARMEN,-8018431.45967427,-4425453.4661192,-8019679.21350265,-4425413.55287971,-8019639.40730136,-4424160.50323901,-8018391.79959694,-4424200.39879471
7274,El Carmén,16,16104,EL CARMEN,-8017183.68822605,-4425493.23256714,-8018431.45967427,-4425453.4661192,-8018391.79959694,-4424200.39879471,-8017144.17428079,-4424240.1476237
7275,El Carmén,16,16104,EL CARMEN,-8015935.89922271,-4425532.85221539,-8017183.68822605,-4425493.23256714,-8017144.17428079,-4424240.1476237,-8015896.53141764,-4424279.74971782
7276,El Carmén,16,16104,EL CARMEN,-8014688.09272898,-4425572.32505582,-8015935.89922271,-4425532.85221539,-8015896.53141764,-4424279.74971782,-8014648.87107217,-4424319.205069
7277,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8141917.27911286,-4422042.55506131,-8143163.11443987,-4421988.13062262,-8143108.86309621,-4420737.00705136,-8141863.17300584,-4420791.40740748
7278,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140671.41977843,-4422096.83359692,-8141917.27911286,-4422042.55506131,-8141863.17300584,-4420791.40740748,-8140617.45891911,-4420845.66192472
7279,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8133195.76320567,-4422419.44022782,-8134441.76523843,-4422366.0373422,-8134388.53078241,-4421114.74654149,-8133142.67406305,-4421168.12579412
7280,Gran Concepción,8,8103,CHIGUAYANTE,-8130703.68852841,-4422525.80804825,-8131949.73761427,-4422472.69713346,-8131896.79379593,-4421221.35913103,-8130650.89004515,-4421274.44654136
7281,Gran Concepción,8,8103,CHIGUAYANTE,-8129457.61601221,-4422578.77296137,-8130703.68852841,-4422525.80804825,-8130650.89004515,-4421274.44654136,-8129404.96287483,-4421327.38801428
7282,Gran Concepción,8,8103,CHIGUAYANTE,-8129457.61601221,-4422578.77296137,-8129404.96287483,-4421327.38801428,-8128159.01234911,-4421380.18353899,-8128211.52012985,-4422631.59186199
7283,El Carmén,16,16104,EL CARMEN,-8018431.45967427,-4425453.4661192,-8017183.68822605,-4425493.23256714,-8017223.21972643,-4426746.46304022,-8018471.13737146,-4426706.6789652
7284,El Carmén,16,16104,EL CARMEN,-8015935.89922271,-4425532.85221539,-8014688.09272898,-4425572.32505582,-8014727.33181144,-4426825.5905884,-8015975.28451816,-4426786.10025066
7285,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8143217.38985503,-4423239.39881852,-8144463.34640017,-4423184.80433,-8144408.92569538,-4421933.56029195,-8143163.11443987,-4421988.13062262
7286,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8141971.40922729,-4423293.84735085,-8143217.38985503,-4423239.39881852,-8143163.11443987,-4421988.13062262,-8141917.27911286,-4422042.55506131
7287,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140725.40458107,-4423348.14991586,-8141971.40922729,-4423293.84735085,-8141917.27911286,-4422042.55506131,-8140671.41977843,-4422096.83359692
7288,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8139479.37598048,-4423402.30650248,-8140725.40458107,-4423348.14991586,-8140671.41977843,-4422096.83359692,-8139425.53650067,-4422150.96621837
7289,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8134441.76523843,-4422366.0373422,-8133195.76320567,-4422419.44022782,-8133248.87590689,-4423670.89937389,-8134495.02331721,-4423617.47284443
7290,Gran Concepción,8,8103,CHIGUAYANTE,-8129510.29251575,-4423830.30265324,-8130756.51044199,-4423777.31428916,-8130703.68852841,-4422525.80804825,-8129457.61601221,-4422578.77296137
7291,Copiulemu,8,8104,FLORIDA,-8104581.11026063,-4424859.3796356,-8105827.78351973,-4424809.31482362,-8105777.87181993,-4423557.35179059,-8104531.34418071,-4423607.39443919
7292,Copiulemu,8,8104,FLORIDA,-8103334.41490994,-4424909.29816062,-8104581.11026063,-4424859.3796356,-8104531.34418071,-4423607.39443919,-8103284.79446008,-4423657.29086529
7293,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8142025.56336019,-4424545.28434009,-8143271.68935277,-4424490.81170305,-8143217.38985503,-4423239.39881852,-8141971.40922729,-4423293.84735085
7294,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140779.41333806,-4424599.61094555,-8142025.56336019,-4424545.28434009,-8141971.40922729,-4423293.84735085,-8140725.40458107,-4423348.14991586
7295,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8140779.41333806,-4424599.61094555,-8140725.40458107,-4423348.14991586,-8139479.37598048,-4423402.30650248,-8139533.23935053,-4424653.79150835
7296,Gran Concepción,8,8103,CHIGUAYANTE,-8129562.99239623,-4425081.97715396,-8130809.35579669,-4425028.96532812,-8130756.51044199,-4423777.31428916,-8129510.29251575,-4423830.30265324
7297,Gran Concepción,8,8103,CHIGUAYANTE,-8128316.60560806,-4425134.84283865,-8129562.99239623,-4425081.97715396,-8129510.29251575,-4423830.30265324,-8128264.05121258,-4423883.14494053
7298,Copiulemu,8,8104,FLORIDA,-8104630.89843214,-4426111.50985036,-8105877.71737546,-4426061.42286481,-8105827.78351973,-4424809.31482362,-8104581.11026063,-4424859.3796356
7299,Copiulemu,8,8104,FLORIDA,-8104630.89843214,-4426111.50985036,-8104581.11026063,-4424859.3796356,-8103334.41490994,-4424909.29816062,-8103384.05738704,-4426161.45048445
7300,Gran Concepción,8,8108,SAN PEDRO DE LA PAZ,-8143326.01294421,-4425742.36934017,-8144572.26026096,-4425687.7265026,-8144517.79125166,-4424436.19304555,-8143271.68935277,-4424490.81170305
